,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,RAD_GLO
5747,2021-11-03,1100,29.1,73.0,663.234
5748,2021-11-03,1200,30.7,70.0,1477.933
5749,2021-11-03,1300,32.0,62.0,2299.425
5750,2021-11-03,1400,33.8,56.0,2795.131
5751,2021-11-03,1500,34.6,51.0,2476.482
5752,2021-11-03,1600,31.3,69.0,2423.672
5753,2021-11-03,1700,32.6,67.0,1843.225
5754,2021-11-03,1800,25.5,90.0,1912.247
5755,2021-11-03,1900,25.7,93.0,331.293
5756,2021-11-03,2000,25.8,93.0,360.899
5757,2021-11-03,2100,26.2,88.0,186.213
5758,2021-11-03,2200,26.2,92.0,0.132
5759,2021-11-03,2300,26.5,90.0,-2.801
5760,2021-11-04,0000,26.3,89.0,-3.581
5761,2021-11-04,0100,25.7,91.0,-3.6
5762,2021-11-04,0200,25.4,94.0,-2.764
5763,2021-11-04,0300,25.4,93.0,-2.572
5764,2021-11-04,0400,24.7,96.0,-2.674
5765,2021-11-04,0500,24.9,94.0,-1.901
5766,2021-11-04,0600,24.6,95.0,-1.955
5767,2021-11-04,0700,24.2,97.0,-1.985
5768,2021-11-04,0800,24.1,97.0,-2.164
5769,2021-11-04,0900,23.9,98.0,0.783
5770,2021-11-04,1000,25.4,92.0,136.069
5771,2021-11-04,1100,28.7,80.0,665.59
5772,2021-11-04,1200,29.9,74.0,1559.054
5773,2021-11-04,1300,32.3,62.0,2056.686
5774,2021-11-04,1400,31.4,68.0,2418.742
5775,2021-11-04,1500,30.1,73.0,2128.127
5776,2021-11-04,1600,31.5,68.0,2621.871
5777,2021-11-04,1700,30.1,73.0,1809.334
5778,2021-11-04,1800,30.8,71.0,748.565
5779,2021-11-04,1900,32.2,62.0,2046.254
5780,2021-11-04,2000,30.1,71.0,654.538
5781,2021-11-04,2100,29.0,75.0,165.608
5782,2021-11-04,2200,28.2,78.0,-1.761
5783,2021-11-04,2300,,,
5784,2021-11-05,0000,27.4,83.0,-3.505
5785,2021-11-05,0100,27.1,85.0,-3.528
5786,2021-11-05,0200,26.5,88.0,-3.43
5787,2021-11-05,0300,26.2,89.0,-3.555
5788,2021-11-05,0400,25.9,91.0,-3.573
5789,2021-11-05,0500,25.5,92.0,-3.594
5790,2021-11-05,0600,25.2,92.0,-3.257
5791,2021-11-05,0700,25.1,93.0,-2.997
5792,2021-11-05,0800,25.2,90.0,-3.437
5793,2021-11-05,0900,24.7,92.0,-1.165
5794,2021-11-05,1000,25.9,90.0,125.14
5795,2021-11-05,1100,28.6,81.0,699.661
5796,2021-11-05,1200,30.2,67.0,1445.739
5797,2021-11-05,1300,32.5,62.0,2004.705
5798,2021-11-05,1400,32.9,60.0,2959.07
5799,2021-11-05,1500,31.0,65.0,2758.233
5800,2021-11-05,1600,32.3,63.0,2881.277
5801,2021-11-05,1700,31.9,59.0,2505.178
5802,2021-11-05,1800,33.7,55.0,2384.149
5803,2021-11-05,1900,31.5,68.0,1711.055
5804,2021-11-05,2000,30.4,71.0,396.155
5805,2021-11-05,2100,28.8,75.0,238.46
5806,2021-11-05,2200,28.4,78.0,-0.11
5807,2021-11-05,2300,,,
5808,2021-11-06,0000,27.8,80.0,-1.852
5809,2021-11-06,0100,27.1,85.0,-1.965
5810,2021-11-06,0200,26.7,87.0,-2.257
5811,2021-11-06,0300,26.5,88.0,-1.609
5812,2021-11-06,0400,26.4,87.0,-1.692
5813,2021-11-06,0500,25.5,92.0,-3.13
5814,2021-11-06,0600,25.3,93.0,-3.317
5815,2021-11-06,0700,25.5,91.0,-3.508
5816,2021-11-06,0800,25.2,93.0,-3.6
5817,2021-11-06,0900,24.8,94.0,-0.379
5818,2021-11-06,1000,26.4,88.0,122.792
5819,2021-11-06,1100,29.0,78.0,768.471
5820,2021-11-06,1200,31.1,69.0,1348.826
5821,2021-11-06,1300,31.2,68.0,1348.281
5822,2021-11-06,1400,33.2,62.0,2923.163
5823,2021-11-06,1500,34.0,57.0,2750.995
5824,2021-11-06,1600,32.0,63.0,2497.065
5825,2021-11-06,1700,33.2,60.0,2287.76
5826,2021-11-06,1800,32.8,67.0,2294.145
5827,2021-11-06,1900,29.8,80.0,1208.177
5828,2021-11-06,2000,29.6,69.0,341.301
5829,2021-11-06,2100,28.3,73.0,139.304
5830,2021-11-06,2200,27.9,79.0,0.375
5831,2021-11-06,2300,,,
5832,2021-11-07,0000,27.8,81.0,-2.613
5833,2021-11-07,0100,27.8,82.0,-0.645
5834,2021-11-07,0200,27.3,84.0,-3.238
5835,2021-11-07,0300,26.9,85.0,-3.493
5836,2021-11-07,0400,26.5,89.0,-3.21
5837,2021-11-07,0500,26.3,89.0,-3.424
5838,2021-11-07,0600,25.5,93.0,-3.577
5839,2021-11-07,0700,25.0,96.0,-2.615
5840,2021-11-07,0800,24.9,96.0,-1.778
5841,2021-11-07,0900,24.7,96.0,0.692
5842,2021-11-07,1000,25.6,94.0,100.628
5843,2021-11-07,1100,28.7,79.0,769.8
5844,2021-11-07,1200,29.9,75.0,1169.374
5845,2021-11-07,1300,31.7,68.0,1946.008
5846,2021-11-07,1400,31.1,64.0,1390.321
5847,2021-11-07,1500,33.8,58.0,2166.006
5848,2021-11-07,1600,32.8,63.0,1879.533
5849,2021-11-07,1700,32.0,64.0,2151.852
5850,2021-11-07,1800,33.1,63.0,1408.045
5851,2021-11-07,1900,30.9,62.0,1909.702
5852,2021-11-07,2000,27.6,76.0,1476.802
5853,2021-11-07,2100,28.2,74.0,322.61
5854,2021-11-07,2200,28.1,83.0,-0.178
5855,2021-11-07,2300,27.2,83.0,-1.954
5856,2021-11-08,0000,26.6,83.0,-1.537
5857,2021-11-08,0100,26.6,84.0,-3.142
5858,2021-11-08,0200,26.2,88.0,-3.038
5859,2021-11-08,0300,26.0,90.0,-2.464
5860,2021-11-08,0400,25.8,91.0,-3.221
5861,2021-11-08,0500,25.3,94.0,-3.489
5862,2021-11-08,0600,25.2,94.0,-2.358
5863,2021-11-08,0700,24.9,96.0,-2.026
5864,2021-11-08,0800,24.9,96.0,-1.606
5865,2021-11-08,0900,24.9,97.0,0.955
5866,2021-11-08,1000,26.0,94.0,138.098
5867,2021-11-08,1100,28.9,81.0,896.524
5868,2021-11-08,1200,30.9,73.0,1698.549
5869,2021-11-08,1300,31.5,69.0,1692.084
5870,2021-11-08,1400,32.2,65.0,3175.969
5871,2021-11-08,1500,33.4,65.0,3047.356
5872,2021-11-08,1600,32.5,60.0,3088.573
5873,2021-11-08,1700,34.1,55.0,2833.826
5874,2021-11-08,1800,33.1,63.0,2280.171
5875,2021-11-08,1900,28.7,73.0,1144.946
5876,2021-11-08,2000,26.6,77.0,370.48
5877,2021-11-08,2100,25.9,86.0,158.249
5878,2021-11-08,2200,26.5,86.0,-0.943
5879,2021-11-08,2300,26.4,87.0,-1.453
5880,2021-11-09,0000,26.5,82.0,0.52
5881,2021-11-09,0100,25.4,93.0,-0.074
5882,2021-11-09,0200,25.5,94.0,0.477
5883,2021-11-09,0300,25.5,92.0,-1.219
5884,2021-11-09,0400,25.6,94.0,-0.218
5885,2021-11-09,0500,25.5,95.0,-0.379
5886,2021-11-09,0600,25.4,91.0,-1.152
5887,2021-11-09,0700,25.2,94.0,-1.041
5888,2021-11-09,0800,24.9,93.0,-1.333
5889,2021-11-09,0900,24.8,92.0,0.067
5890,2021-11-09,1000,25.3,93.0,56.652
5891,2021-11-09,1100,26.8,89.0,479.556
5892,2021-11-09,1200,29.8,76.0,1168.357
5893,2021-11-09,1300,31.4,73.0,1878.428
5894,2021-11-09,1400,32.4,67.0,1902.704
5895,2021-11-09,1500,31.8,62.0,2324.807
5896,2021-11-09,1600,32.6,64.0,1689.471
5897,2021-11-09,1700,26.1,87.0,737.608
5898,2021-11-09,1800,24.1,95.0,100.434
5899,2021-11-09,1900,24.3,91.0,66.546
5900,2021-11-09,2000,24.6,92.0,47.494
5901,2021-11-09,2100,24.6,91.0,13.012
5902,2021-11-09,2200,24.8,93.0,1.365
5903,2021-11-09,2300,24.7,93.0,0.429
5904,2021-11-10,0000,23.5,91.0,0.866
5905,2021-11-10,0100,23.3,90.0,-0.618
5906,2021-11-10,0200,23.8,89.0,-1.021
5907,2021-11-10,0300,23.6,90.0,-1.718
5908,2021-11-10,0400,23.6,90.0,-0.889
5909,2021-11-10,0500,23.6,89.0,-0.758
5910,2021-11-10,0600,23.8,90.0,-0.991
5911,2021-11-10,0700,24.4,89.0,0.726
5912,2021-11-10,0800,24.0,89.0,-0.207
5913,2021-11-10,0900,24.1,90.0,0.254
5914,2021-11-10,1000,23.2,89.0,8.923
5915,2021-11-10,1100,23.4,90.0,63.969
5916,2021-11-10,1200,23.4,90.0,109.554
5917,2021-11-10,1300,23.6,88.0,202.296
5918,2021-11-10,1400,24.6,86.0,497.477
5919,2021-11-10,1500,25.9,84.0,991.479
5920,2021-11-10,1600,27.4,78.0,1355.866
5921,2021-11-10,1700,28.5,82.0,1590.726
5922,2021-11-10,1800,30.2,73.0,1741.146
5923,2021-11-10,1900,28.8,76.0,1206.128
5924,2021-11-10,2000,28.1,78.0,449.525
5925,2021-11-10,2100,26.4,86.0,201.37
5926,2021-11-10,2200,25.7,83.0,1.2
5927,2021-11-10,2300,25.3,86.0,-2.661
5928,2021-11-11,0000,24.7,89.0,-3.342
5929,2021-11-11,0100,23.9,92.0,-2.395
5930,2021-11-11,0200,23.7,92.0,-2.535
5931,2021-11-11,0300,23.5,92.0,-2.18
5932,2021-11-11,0400,23.5,90.0,-2.292
5933,2021-11-11,0500,23.4,91.0,-2.861
5934,2021-11-11,0600,23.2,91.0,-2.549
5935,2021-11-11,0700,23.0,92.0,-2.489
5936,2021-11-11,0800,22.9,91.0,-2.621
5937,2021-11-11,0900,22.9,90.0,0.333
5938,2021-11-11,1000,24.8,88.0,170.569
5939,2021-11-11,1100,27.6,77.0,937.943
5940,2021-11-11,1200,29.6,78.0,1652.788
5941,2021-11-11,1300,31.3,63.0,2347.437
5942,2021-11-11,1400,30.7,61.0,2613.666
5943,2021-11-11,1500,32.6,60.0,2758.726
5944,2021-11-11,1600,32.9,48.0,2662.426
5945,2021-11-11,1700,33.1,55.0,2880.98
5946,2021-11-11,1800,33.5,58.0,2373.761
5947,2021-11-11,1900,30.6,70.0,1013.57
5948,2021-11-11,2000,30.4,72.0,365.242
5949,2021-11-11,2100,27.9,80.0,254.064
5950,2021-11-11,2200,27.8,79.0,14.03
5951,2021-11-11,2300,27.1,77.0,-2.579
5952,2021-11-12,0000,26.9,81.0,-1.838
5953,2021-11-12,0100,27.1,82.0,-2.648
5954,2021-11-12,0200,26.7,84.0,-2.769
5955,2021-11-12,0300,26.6,84.0,-1.139
5956,2021-11-12,0400,26.1,86.0,-2.18
5957,2021-11-12,0500,25.2,90.0,-3.597
5958,2021-11-12,0600,25.1,90.0,-3.177
5959,2021-11-12,0700,24.4,93.0,-2.475
5960,2021-11-12,0800,24.2,93.0,-2.155
5961,2021-11-12,0900,24.0,94.0,0.559
5962,2021-11-12,1000,26.1,84.0,185.638
5963,2021-11-12,1100,28.3,79.0,746.802
5964,2021-11-12,1200,29.0,75.0,945.914
5965,2021-11-12,1300,31.5,62.0,2028.797
5966,2021-11-12,1400,32.1,59.0,2722.294
5967,2021-11-12,1500,32.8,59.0,2757.175
5968,2021-11-12,1600,33.1,61.0,2362.773
5969,2021-11-12,1700,32.0,65.0,2028.319
5970,2021-11-12,1800,31.5,67.0,624.688
5971,2021-11-12,1900,29.0,81.0,474.556
5972,2021-11-12,2000,30.8,67.0,820.307
5973,2021-11-12,2100,29.0,71.0,227.778
5974,2021-11-12,2200,27.9,79.0,-0.698
5975,2021-11-12,2300,27.4,77.0,-3.407
5976,2021-11-13,0000,27.1,77.0,-3.426
5977,2021-11-13,0100,26.7,78.0,-3.481
5978,2021-11-13,0200,26.4,79.0,-3.555
5979,2021-11-13,0300,25.9,81.0,-3.511
5980,2021-11-13,0400,25.7,82.0,-3.547
5981,2021-11-13,0500,25.4,83.0,-3.59
5982,2021-11-13,0600,25.2,84.0,-3.566
5983,2021-11-13,0700,25.2,83.0,-3.489
5984,2021-11-13,0800,25.0,84.0,-3.473
5985,2021-11-13,0900,25.1,84.0,-0.722
5986,2021-11-13,1000,26.7,79.0,184.117
5987,2021-11-13,1100,29.3,70.0,855.151
5988,2021-11-13,1200,30.2,67.0,1531.96
5989,2021-11-13,1300,31.3,64.0,2174.197
5990,2021-11-13,1400,32.4,67.0,2223.958
5991,2021-11-13,1500,31.8,62.0,2434.226
5992,2021-11-13,1600,33.2,58.0,3009.83
5993,2021-11-13,1700,31.4,66.0,2464.053
5994,2021-11-13,1800,32.2,66.0,2086.548
5995,2021-11-13,1900,31.2,68.0,1389.354
5996,2021-11-13,2000,30.9,68.0,919.822
5997,2021-11-13,2100,28.9,74.0,184.723
5998,2021-11-13,2200,28.3,77.0,2.369
5999,2021-11-13,2300,27.3,80.0,-2.028
6000,2021-11-14,0000,27.3,79.0,-0.828
6001,2021-11-14,0100,26.9,81.0,-1.645
6002,2021-11-14,0200,26.9,81.0,-0.513
6003,2021-11-14,0300,26.2,87.0,-1.186
6004,2021-11-14,0400,25.7,90.0,-1.017
6005,2021-11-14,0500,24.1,92.0,-1.032
6006,2021-11-14,0600,23.5,88.0,1.179
6007,2021-11-14,0700,23.8,90.0,-0.566
6008,2021-11-14,0800,23.9,90.0,-1.207
6009,2021-11-14,0900,24.0,89.0,0.121
6010,2021-11-14,1000,23.7,86.0,53.571
6011,2021-11-14,1100,24.6,87.0,261.312
6012,2021-11-14,1200,25.7,77.0,637.918
6013,2021-11-14,1300,27.4,76.0,808.953
6014,2021-11-14,1400,30.3,65.0,1836.939
6015,2021-11-14,1500,31.4,65.0,1601.844
6016,2021-11-14,1600,32.5,57.0,2459.958
6017,2021-11-14,1700,33.2,58.0,2734.447
6018,2021-11-14,1800,31.2,66.0,1778.386
6019,2021-11-14,1900,32.0,65.0,1505.432
6020,2021-11-14,2000,30.6,70.0,554.631
6021,2021-11-14,2100,28.7,74.0,202.111
6022,2021-11-14,2200,27.9,76.0,-0.722
6023,2021-11-14,2300,27.8,76.0,-3.021
6024,2021-11-15,0000,27.4,78.0,-3.076
6025,2021-11-15,0100,26.9,81.0,-2.91
6026,2021-11-15,0200,26.6,82.0,-3.181
6027,2021-11-15,0300,26.0,84.0,-3.06
6028,2021-11-15,0400,25.9,84.0,-1.989
6029,2021-11-15,0500,25.8,86.0,-0.281
6030,2021-11-15,0600,25.4,88.0,-1.807
6031,2021-11-15,0700,25.2,89.0,-0.783
6032,2021-11-15,0800,25.2,87.0,-1.671
6033,2021-11-15,0900,25.0,90.0,-0.203
6034,2021-11-15,1000,26.6,82.0,228.284
6035,2021-11-15,1100,28.4,79.0,567.106
6036,2021-11-15,1200,30.0,71.0,1239.6
6037,2021-11-15,1300,30.6,69.0,1625.436
6038,2021-11-15,1400,31.3,69.0,2118.099
6039,2021-11-15,1500,32.8,70.0,2746.427
6040,2021-11-15,1600,33.4,63.0,2626.562
6041,2021-11-15,1700,27.3,89.0,1778.585
6042,2021-11-15,1800,26.4,87.0,1281.633
6043,2021-11-15,1900,28.9,74.0,1636.401
6044,2021-11-15,2000,26.7,80.0,748.282
6045,2021-11-15,2100,25.7,83.0,137.618
6046,2021-11-15,2200,25.8,83.0,-0.481
6047,2021-11-15,2300,25.5,83.0,-0.345
6048,2021-11-16,0000,24.8,85.0,-1.03
6049,2021-11-16,0100,24.8,86.0,-2.164
6050,2021-11-16,0200,25.0,84.0,-1.743
6051,2021-11-16,0300,24.5,86.0,-2.688
6052,2021-11-16,0400,24.7,85.0,-2.147
6053,2021-11-16,0500,24.5,86.0,-2.393
6054,2021-11-16,0600,24.4,86.0,-2.315
6055,2021-11-16,0700,24.1,89.0,-2.448
6056,2021-11-16,0800,24.2,87.0,-2.264
6057,2021-11-16,0900,24.1,88.0,1.808
6058,2021-11-16,1000,24.8,85.0,120.001
6059,2021-11-16,1100,25.5,85.0,313.242
6060,2021-11-16,1200,26.2,83.0,487.259
6061,2021-11-16,1300,28.4,76.0,965.472
6062,2021-11-16,1400,30.2,75.0,1387.436
6063,2021-11-16,1500,30.7,73.0,1247.845
6064,2021-11-16,1600,32.4,63.0,2625.071
6065,2021-11-16,1700,31.7,67.0,2101.087
6066,2021-11-16,1800,25.4,94.0,927.825
6067,2021-11-16,1900,29.8,74.0,1648.768
6068,2021-11-16,2000,29.4,72.0,1110.374
6069,2021-11-16,2100,25.0,87.0,235.531
6070,2021-11-16,2200,23.9,91.0,2.533
6071,2021-11-16,2300,24.1,90.0,-0.076
6072,2021-11-17,0000,23.9,89.0,0.443
6073,2021-11-17,0100,23.9,90.0,-0.881
6074,2021-11-17,0200,23.8,90.0,-1.33
6075,2021-11-17,0300,23.7,91.0,-1.974
6076,2021-11-17,0400,23.5,90.0,-2.342
6077,2021-11-17,0500,23.1,90.0,-2.386
6078,2021-11-17,0600,23.2,93.0,-2.074
6079,2021-11-17,0700,23.0,96.0,-2.631
6080,2021-11-17,0800,23.0,97.0,-2.428
6081,2021-11-17,0900,23.2,97.0,0.619
6082,2021-11-17,1000,24.6,97.0,193.465
6083,2021-11-17,1100,27.5,81.0,836.61
6084,2021-11-17,1200,30.9,74.0,1531.349
6085,2021-11-17,1300,32.1,69.0,1989.769
6086,2021-11-17,1400,31.8,65.0,2107.45
6087,2021-11-17,1500,33.7,62.0,3076.783
6088,2021-11-17,1600,28.8,76.0,2337.666
6089,2021-11-17,1700,32.3,65.0,2950.712
6090,2021-11-17,1800,27.2,91.0,1181.785
6091,2021-11-17,1900,24.5,87.0,260.016
6092,2021-11-17,2000,26.2,89.0,232.968
6093,2021-11-17,2100,25.7,86.0,133.779
6094,2021-11-17,2200,25.3,88.0,3.802
6095,2021-11-17,2300,25.5,89.0,-1.573
6096,2021-11-18,0000,26.0,84.0,-2.536
6097,2021-11-18,0100,26.2,82.0,-2.3
6098,2021-11-18,0200,25.7,84.0,-3.337
6099,2021-11-18,0300,25.6,85.0,-3.259
6100,2021-11-18,0400,25.0,86.0,-3.414
6101,2021-11-18,0500,24.3,89.0,-2.797
6102,2021-11-18,0600,24.1,89.0,-1.999
6103,2021-11-18,0700,23.8,89.0,-2.701
6104,2021-11-18,0800,23.6,89.0,-2.813
6105,2021-11-18,0900,23.6,89.0,0.769
6106,2021-11-18,1000,25.2,88.0,197.518
6107,2021-11-18,1100,29.0,74.0,884.985
6108,2021-11-18,1200,30.0,75.0,1473.412
6109,2021-11-18,1300,31.6,65.0,1922.086
6110,2021-11-18,1400,31.0,67.0,2467.06
6111,2021-11-18,1500,33.5,63.0,3140.558
